YEAR,LATITUDE,LONGITUDE,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,ACCIDENT TYPE
2021,40.81505,-73.92427,1,0,Injured
2022,40.82814,-73.8953,1,0,Injured
2022,40.81889,-73.89609,1,0,Injured
2021,40.6803904,-73.949557,1,0,Injured
2022,40.767353,-73.9177,1,0,Injured
2022,40.837906,-73.93835,1,0,Injured
2022,40.653774,-73.95617,1,0,Injured
2022,40.84915,-73.917336,1,0,Injured
2022,40.770313,-73.87603,1,0,Injured
2022,40.682285,-73.80805,1,0,Injured
2021,40.679592,-73.93488,1,0,Injured
2021,40.689243,-73.98873,1,0,Injured
2021,40.69564,-73.929245,1,0,Injured
2021,40.758488,-73.91371,1,0,Injured
2021,40.668655,-73.88929,1,0,Injured
2021,40.66534,-73.743935,1,0,Injured
2021,40.762917,-73.98566,1,0,Injured
2021,40.639755,-73.97885,1,0,Injured
2021,40.71679,-73.94982,1,0,Injured
2021,40.805836,-73.94691,1,0,Injured
2021,40.609787,-73.9546,1,0,Injured
2021,40.864403,-73.923775,1,0,Injured
2021,40.726135,-73.99507,1,0,Injured
2021,40.703823,-73.8088,1,0,Injured
2021,40.81888,-73.916504,1,0,Injured
2021,40.808804,-73.95589,1,0,Injured
2021,40.811367,-73.95402,1,0,Injured
2021,40.68731,-73.94761,1,0,Injured
2021,40.807095,-73.945984,1,0,Injured
2021,40.80202,-73.94969,1,0,Injured
2022,40.74152,-73.904594,1,0,Injured
2022,40.759884,-73.9368,1,0,Injured
2022,40.82674,-73.8879,1,0,Injured
2022,40.61061,-73.95671,1,0,Injured
2022,40.644417,-73.9703,2,0,Injured
2022,40.741028,-73.99417,1,0,Injured
2022,40.71997,-73.992905,1,0,Injured
2022,40.779495,-73.9535,1,0,Injured
2022,40.86536,-73.87043,1,0,Injured
2022,40.76027,-73.80401,1,0,Injured
2022,40.62916,-74.01144,1,0,Injured
2021,40.669857,-73.95051,1,0,Injured
2021,0.0,0.0,1,0,Injured
2021,40.715702,-73.95579,2,0,Injured
2021,40.76351,-73.878296,1,0,Injured
2021,0.0,0.0,1,0,Injured
2021,40.84197,-73.90417,1,0,Injured
2021,0.0,0.0,1,0,Injured
2021,40.629883,-73.895775,1,0,Injured
2021,40.640553,-74.0043,1,0,Injured
2021,0.0,0.0,1,0,Injured
2021,0.0,0.0,1,0,Injured
2021,40.68771,-73.845345,1,0,Injured
2021,40.677917,-73.93861,1,0,Injured
2021,40.673965,-73.98571,1,0,Injured
2021,40.785294,-73.969345,1,0,Injured
2021,40.833843,-73.9385,1,0,Injured
2021,40.71369,-74.01376,1,0,Injured
2021,40.719227,-73.962906,1,0,Injured
2021,40.69009,-73.93648,1,0,Injured
2021,40.83208,-73.87285,1,0,Injured
2021,40.681126,-73.96446,1,0,Injured
2021,40.65735,-73.97405,1,0,Injured
2021,40.694107,-73.89737,1,0,Injured
2021,40.835705,-73.88875,1,0,Injured
2021,40.69819,-73.96191,1,0,Injured
2021,40.633152,-74.01639,1,0,Injured
2021,40.759567,-73.83015,1,0,Injured
2021,40.68796,-73.94194,1,0,Injured
2021,40.889294,-73.849495,1,0,Injured
2021,40.676613,-73.89024,1,0,Injured
2021,40.63552,-74.0167,1,0,Injured
2021,40.719635,-74.00225,1,0,Injured
2022,40.76359,-73.98144,1,0,Injured
2022,40.69979,-73.950096,1,0,Injured
2022,40.853813,-73.90734,1,0,Injured
2022,40.763275,-73.91438,1,0,Injured
2022,40.86159,-73.92475,1,0,Injured
2022,40.715157,-74.00212,1,0,Injured
2021,40.679245,-73.873116,1,0,Injured
2021,40.761234,-73.96389,1,0,Injured
2021,40.838875,-73.90266,2,0,Injured
2021,40.814102,-73.940865,1,0,Injured
2021,40.64485,-73.96002,1,0,Injured
2021,40.81261,-73.95683,1,0,Injured
2021,40.65156,-73.93428,1,0,Injured
2021,40.848392,-73.937675,1,0,Injured
2021,40.659233,-73.96261,1,0,Injured
2021,40.677715,-73.97326,1,0,Injured
2022,40.713287,-73.87163,1,0,Injured
2022,40.692234,-73.987305,1,0,Injured
2022,40.709206,-73.99607,1,0,Injured
2022,40.636505,-73.953575,1,0,Injured
2022,40.707783,-73.932076,1,0,Injured
2021,40.71808,-73.95962,1,0,Injured
2022,40.675198,-73.789894,1,0,Injured
2022,40.687866,-73.96879,1,0,Injured
2022,40.85312,-73.88947,1,0,Injured
2022,40.70874,-73.830635,1,0,Injured
2022,40.587303,-73.96036,1,0,Injured
2022,40.80878,-73.92314,1,0,Injured
2021,40.683933,-73.91228,1,0,Injured
2021,40.676147,-73.98391,1,0,Injured
2021,40.7012,-73.93992,1,0,Injured
2021,40.599247,-74.00146,1,0,Injured
2021,40.756874,-73.94436,1,0,Injured
2021,40.71105,-73.945526,1,0,Injured
2021,40.858067,-73.88374,1,0,Injured
2021,40.612564,-73.98998,1,0,Injured
2021,40.627983,-73.92493,1,0,Injured
2021,40.61149,-73.972404,1,0,Injured
2021,40.71908,-73.98508,1,0,Injured
2021,40.82902,-73.94485,1,0,Injured
2021,40.673573,-73.902084,1,0,Injured
2021,40.67989,-73.94034,1,0,Injured
2022,40.625027,-74.078285,1,0,Injured
2022,40.78832,-73.941025,1,0,Injured
2022,40.768257,-73.93203,1,0,Injured
2022,40.608807,-73.9532,1,0,Injured
2022,40.75443,-73.916084,1,0,Injured
2022,40.74147,-73.985435,1,0,Injured
2022,40.75497,-73.98845,1,0,Injured
2022,40.68218,-73.94659,1,0,Injured
2021,40.788986,-73.97407,1,0,Injured
2021,40.66147,-73.98613,2,0,Injured
2021,40.85187,-73.853775,1,0,Injured
2021,40.822308,-73.93859,1,0,Injured
2021,40.687077,-73.92355,1,0,Injured
2021,40.69613,-73.987114,1,0,Injured
2021,40.65799,-73.76467,1,0,Injured
2021,40.719933,-73.97876,1,0,Injured
2021,40.596745,-73.985275,1,0,Injured
2021,40.766785,-73.895,1,0,Injured
2021,40.665546,-73.9537,1,0,Injured
2021,40.8283,-73.92447,1,0,Injured
2021,40.74641,-73.95032,1,0,Injured
2021,40.72042,-73.939705,1,0,Injured
2021,40.847813,-73.90754,1,0,Injured
2021,40.74157,-73.86758,1,0,Injured
2021,40.739086,-73.99139,1,0,Injured
2021,40.743084,-73.9358,1,0,Injured
2021,40.652637,-73.97269,1,0,Injured
2021,40.77402,-73.95457,1,0,Injured
2021,40.75167,-73.94188,1,0,Injured
2021,40.714912,-73.94784,1,0,Injured
2021,40.820435,-73.93623,1,0,Injured
2021,40.69018,-73.814606,1,0,Injured
2021,40.899246,-73.84609,1,0,Injured
2021,40.641365,-73.94179,1,0,Injured
2021,40.70912,-73.92764,1,0,Injured
2021,40.748466,-73.87352,1,0,Injured
2022,40.651512,-74.00734,1,0,Injured
2022,40.675106,-73.80979,1,0,Injured
2022,40.63073,-74.01734,1,0,Injured
2022,40.76531,-73.99134,1,0,Injured
2022,40.644127,-74.00417,1,0,Injured
2022,40.605495,-73.98307,1,0,Injured
2022,40.833717,-73.8483,1,0,Injured
2022,40.577003,-74.00217,2,0,Injured
2021,40.756123,-73.991165,1,0,Injured
2021,40.856842,-73.85915,1,0,Injured
2021,40.726864,-73.97991,1,0,Injured
2021,40.688614,-73.989174,1,0,Injured
2021,40.720417,-73.99268,1,0,Injured
2021,40.69696,-73.728065,1,0,Injured
2021,40.655987,-74.002686,1,0,Injured
2021,40.747066,-73.97925,1,0,Injured
2021,40.691765,-73.99992,1,0,Injured
2021,40.679832,-73.95322,1,0,Injured
2021,40.678295,-73.808075,1,0,Injured
2021,40.69149,-73.92557,1,0,Injured
2021,40.656548,-74.0021,1,0,Injured
2021,40.70281,-73.9254,1,0,Injured
2021,40.766926,-73.77033,1,0,Injured
2021,40.669125,-73.91451,1,0,Injured
2021,40.643005,-74.00533,1,0,Injured
2021,40.743267,-73.874664,1,0,Injured
2021,40.74772,-73.97375,2,0,Injured
2021,40.758633,-73.96579,1,0,Injured
2021,40.66955,-73.94497,1,0,Injured
2021,40.703545,-73.92234,1,0,Injured
2021,40.72898,-73.882385,1,0,Injured
2021,40.825897,-73.93936,1,0,Injured
2021,40.75388,-73.96616,1,0,Injured
2021,40.84543,-73.91399,1,0,Injured
2021,40.64703,-74.012,1,0,Injured
2021,40.74618,-73.85293,1,0,Injured
2021,40.689728,-73.99017,1,0,Injured
2021,40.746918,-73.97124,1,0,Injured
2021,40.894314,-73.86027,1,0,Injured
2021,40.78322,-73.84586,0,1,Fatal
2021,40.79157,-73.94469,1,0,Injured
2021,40.782055,-73.95373,1,0,Injured
2021,40.703377,-73.86343,1,0,Injured
2021,40.75085,-73.85829,1,0,Injured
2021,40.70456,-73.856735,1,0,Injured
2021,40.663284,-73.96096,1,0,Injured
2021,40.685234,-73.92654,1,0,Injured
2021,40.671825,-73.774506,1,0,Injured
2021,40.6481,-73.91474,1,0,Injured
2021,40.586445,-73.98838,1,0,Injured
2022,40.735844,-74.00597,1,0,Injured
2022,40.633957,-73.94848,1,0,Injured
2022,40.711033,-74.01454,1,0,Injured
2022,0.0,0.0,1,0,Injured
2022,40.74273,-73.91499,1,0,Injured
2022,40.767593,-73.99286,1,0,Injured
2022,40.718956,-73.988014,1,0,Injured
2021,40.74452,-73.86781,1,0,Injured
2021,40.7606,-73.964325,1,0,Injured
2021,40.71337,-73.934814,1,0,Injured
2021,40.5825,-73.96118,1,0,Injured
2021,40.752403,-73.92442,1,0,Injured
2021,40.747234,-73.99337,1,0,Injured
2021,40.75372,-73.83283,1,0,Injured
2021,40.689625,-73.922325,1,0,Injured
2021,40.802406,-73.95058,1,0,Injured
2021,40.80951,-73.94556,1,0,Injured
2021,40.68039,-73.94956,1,0,Injured
2021,40.75564,-73.86697,1,0,Injured
2021,40.678722,-73.952995,1,0,Injured
2021,40.783245,-73.94473,1,0,Injured
2021,40.61537,-74.01147,1,0,Injured
2021,40.752655,-73.89526,1,0,Injured
2021,40.68029,-73.94774,1,0,Injured
2021,40.73965,-73.89258,1,0,Injured
2021,40.88368,-73.893135,1,0,Injured
2021,40.85018,-73.91059,1,0,Injured
2021,40.761993,-73.942474,1,0,Injured
2021,40.69613,-73.987114,1,0,Injured
2021,40.807087,-73.94178,1,0,Injured
2021,40.83553,-73.86317,2,0,Injured
2021,40.745113,-73.98067,1,0,Injured
2021,40.73032,-74.00469,1,0,Injured
2021,40.748466,-73.99247,1,0,Injured
2022,40.647182,-73.98134,1,0,Injured
2022,40.678455,-73.949684,1,0,Injured
2021,40.75005,-73.80634,1,0,Injured
2021,40.766712,-73.98289,1,0,Injured
2021,40.803753,-73.93999,1,0,Injured
2021,40.811478,-73.950226,1,0,Injured
2021,40.763737,-73.98175,1,0,Injured
2021,40.763874,-73.93087,1,0,Injured
2021,40.605618,-73.75666,1,0,Injured
2021,40.580315,-73.835434,1,0,Injured
2021,40.733932,-73.80743,1,0,Injured
2021,40.808006,-73.91434,1,0,Injured
2021,40.70113,-73.96087,1,0,Injured
2021,40.671204,-73.90051,1,0,Injured
2021,40.6796,-73.80349,1,0,Injured
2021,40.684937,-73.91014,1,0,Injured
2021,40.629757,-73.97926,1,0,Injured
2021,40.60234,-73.82017,1,0,Injured
2022,40.746403,-73.97973,1,0,Injured
2022,40.69043,-73.93653,1,0,Injured
2022,40.695023,-73.84645,1,0,Injured
2022,40.708958,-74.01014,1,0,Injured
2022,40.71196,-73.9407,1,0,Injured
2022,40.6416,-73.93802,1,0,Injured
2022,40.762566,-73.818596,1,0,Injured
2021,40.815205,-73.947495,1,0,Injured
2022,40.708168,-73.95067,1,0,Injured
2022,40.716183,-73.98075,1,0,Injured
2022,40.648533,-73.95827,1,0,Injured
2022,40.831924,-73.85104,1,0,Injured
2022,40.733303,-73.99333,1,0,Injured
2022,40.68087,-73.97515,1,0,Injured
2022,40.843433,-73.94164,1,0,Injured
2022,40.65121,-73.95893,1,0,Injured
2022,40.761425,-73.94282,1,0,Injured
2022,40.71048,-73.9655,1,0,Injured
2022,40.87757,-73.851555,1,0,Injured
2022,40.660057,-73.96062,1,0,Injured
2022,40.638844,-74.08471,1,0,Injured
2022,40.703373,-73.93764,1,0,Injured
2022,40.598553,-73.997345,1,0,Injured
2022,40.69133,-73.95177,1,0,Injured
2022,40.717922,-73.9931,1,0,Injured
2022,40.85573,-73.910416,1,0,Injured
2022,40.77274,-73.91149,1,0,Injured
2022,40.573013,-73.993835,1,0,Injured
2022,40.748188,-73.895,1,0,Injured
2022,40.79553,-73.96559,1,0,Injured
2022,40.794907,-73.94856,1,0,Injured
2022,40.698696,-73.93477,1,0,Injured
2022,40.831184,-73.913284,1,0,Injured
2022,40.83228,-73.90963,1,0,Injured
2022,40.855705,-73.882744,1,0,Injured
2022,40.825954,-73.94337,1,0,Injured
2021,40.682594,-73.962654,1,0,Injured
2021,40.820515,-73.89998,1,0,Injured
2021,40.735844,-74.00597,1,0,Injured
2021,40.578106,-73.99263,2,0,Injured
2021,40.717518,-73.96474,1,0,Injured
2021,40.739395,-73.87792,1,0,Injured
2021,40.62909,-74.01156,1,0,Injured
2021,40.766884,-73.921394,1,0,Injured
2021,40.60827,-73.94232,1,0,Injured
2021,40.731873,-74.00879,1,0,Injured
2021,40.616695,-74.00761,1,0,Injured
2021,40.699413,-73.95902,1,0,Injured
2021,40.720707,-73.981316,1,0,Injured
2021,40.72898,-73.882385,1,0,Injured
2021,40.68798,-73.9678,1,0,Injured
2021,40.7313,-74.01047,2,0,Injured
2021,40.72717,-73.8109,1,0,Injured
2021,0.0,0.0,1,0,Injured
2021,40.820095,-73.955086,1,0,Injured
2021,40.681484,-73.97703,1,0,Injured
2021,40.748913,-73.9374,1,0,Injured
2021,40.67678,-73.98348,1,0,Injured
2021,40.86558,-73.89888,1,0,Injured
2021,40.720566,-73.8459,1,0,Injured
2021,40.838875,-73.90266,1,0,Injured
2021,40.624783,-74.02951,1,0,Injured
2021,40.756287,-73.860725,1,0,Injured
2020,40.826176,-73.93877,1,0,Injured
2021,40.838127,-73.91931,1,0,Injured
2021,40.692646,-73.800865,1,0,Injured
2021,40.708305,-73.948425,1,0,Injured
2021,40.820095,-73.955086,1,0,Injured
2021,40.784668,-73.95604,1,0,Injured
2021,40.77074,-73.99455,1,0,Injured
2021,40.733433,-73.9955,1,0,Injured
2021,40.795525,-73.97594,1,0,Injured
2021,40.884277,-73.86243,1,0,Injured
2021,40.830914,-73.92047,1,0,Injured
2021,40.73833,-73.8499,1,0,Injured
2021,40.636826,-74.011765,1,0,Injured
2021,40.67889,-73.92221,1,0,Injured
2021,40.747704,-73.99067,1,0,Injured
2021,40.711422,-73.946144,1,0,Injured
2021,40.755745,-73.943115,1,0,Injured
2021,40.68039,-73.94956,1,0,Injured
2021,40.684624,-73.93838,1,0,Injured
2021,40.75326,-74.00383,1,0,Injured
2021,40.735752,-73.88052,1,0,Injured
2021,40.638924,-73.95976,1,0,Injured
2021,40.75979,-73.98793,1,0,Injured
2021,40.67035,-73.89743,1,0,Injured
2021,40.73426,-73.98356,1,0,Injured
2021,40.696785,-73.95659,1,0,Injured
2021,40.805557,-73.91453,1,0,Injured
2021,40.75199,-73.931274,1,0,Injured
2021,40.74479,-73.91743,1,0,Injured
2021,40.715584,-74.00304,1,0,Injured
2021,40.72224,-73.9863,1,0,Injured
2021,40.748913,-73.9374,1,0,Injured
2021,40.85179,-73.90279,1,0,Injured
2021,40.689697,-73.98296,1,0,Injured
2021,40.64872,-73.96491,1,0,Injured
2021,40.650024,-73.89126,1,0,Injured
2021,40.745422,-73.990974,1,0,Injured
2021,40.743015,-73.951805,1,0,Injured
2021,40.68993,-73.98148,1,0,Injured
2021,40.756138,-73.98318,1,0,Injured
2021,40.75546,-73.88631,1,0,Injured
2021,40.853474,-73.906456,1,0,Injured
2021,40.68174,-73.95859,1,0,Injured
2021,40.58604,-74.16859,1,0,Injured
2021,40.820187,-73.890686,1,0,Injured
2021,40.68635,-73.96241,1,0,Injured
2021,40.69203,-73.94565,1,0,Injured
2021,40.816246,-73.908134,1,0,Injured
2021,40.75355,-73.98505,1,0,Injured
2021,40.747498,-73.853615,1,0,Injured
2021,40.690563,-73.94536,1,0,Injured
2021,40.75687,-73.98601,1,0,Injured
2021,40.798817,-73.953804,1,0,Injured
2021,40.75687,-73.98601,1,0,Injured
2021,40.818504,-73.91448,1,0,Injured
2021,40.72775,-73.97619,1,0,Injured
2021,40.71721,-73.96117,1,0,Injured
2021,40.695026,-73.990814,1,0,Injured
2021,40.710533,-74.009384,1,0,Injured
2021,40.77912,-73.984985,1,0,Injured
2021,40.821636,-73.93909,1,0,Injured
2021,40.80614,-73.925804,1,0,Injured
2021,40.632645,-74.00177,1,0,Injured
2021,40.75635,-74.00541,2,0,Injured
2021,40.739166,-73.97997,1,0,Injured
2021,40.843002,-73.90359,1,0,Injured
2021,40.76527,-73.97531,1,0,Injured
2021,40.820435,-73.93623,1,0,Injured
2021,40.695995,-73.96742,1,0,Injured
2021,40.696823,-73.91487,1,0,Injured
2021,40.660114,-73.96391,1,0,Injured
2021,40.7463,-73.971664,1,0,Injured
2021,40.753,-73.969894,1,0,Injured
2021,40.584454,-73.812965,1,0,Injured
2021,40.606327,-73.99647,1,0,Injured
2021,40.63948,-74.016174,1,0,Injured
2021,40.7389,-73.73378,1,0,Injured
2021,40.76624,-73.960236,1,0,Injured
2021,40.75329,-73.99016,1,0,Injured
2021,40.678516,-73.963905,1,0,Injured
2021,40.69897,-73.95702,1,0,Injured
2021,40.735752,-73.88052,1,0,Injured
2021,40.756763,-73.96716,1,0,Injured
2021,40.63555,-73.97803,1,0,Injured
2021,40.683266,-73.96587,1,0,Injured
2021,40.839767,-73.905396,1,0,Injured
2022,40.72293,-73.847336,1,0,Injured
2022,40.612556,-74.0361,1,0,Injured
2022,40.759983,-73.964806,1,0,Injured
2022,40.87829,-73.87006,1,0,Injured
2022,40.758884,-73.871666,1,0,Injured
2022,40.820877,-73.8667,1,0,Injured
2022,40.695705,-73.94637,1,0,Injured
2021,40.714073,-73.95534,1,0,Injured
2021,40.7528,-73.979294,1,0,Injured
2021,40.703587,-73.944336,1,0,Injured
2021,40.809067,-73.922775,1,0,Injured
2021,40.71249,-73.93848,1,0,Injured
2021,40.753857,-73.91764,1,0,Injured
2021,40.690926,-73.92066,1,0,Injured
2021,40.87022,-73.9147,1,0,Injured
2021,40.718792,-73.98902,1,0,Injured
2021,40.695114,-73.911865,1,0,Injured
2021,40.686287,-73.9695,1,0,Injured
2021,40.6594777,-73.760038,1,0,Injured
2021,40.8283,-73.88296,1,0,Injured
2021,40.75858,-73.919334,1,0,Injured
2021,40.731815,-73.98826,1,0,Injured
2021,40.862995,-73.9244,1,0,Injured
2021,40.592472,-73.80244,1,0,Injured
2021,40.74591,-73.8903,1,0,Injured
2021,40.71042,-73.85964,1,0,Injured
2021,40.614452,-73.99161,1,0,Injured
2021,40.651733,-73.93039,1,0,Injured
2021,40.7118,-73.94224,1,0,Injured
2021,40.714928,-74.00795,1,0,Injured
2021,40.731968,-73.88478,1,0,Injured
2021,40.72609,-73.99623,1,0,Injured
2021,40.731125,-74.004234,1,0,Injured
2021,40.755516,-73.98363,1,0,Injured
2021,40.747765,-73.98296,1,0,Injured
2021,40.7464,-74.00511,1,0,Injured
2021,40.661026,-73.88493,1,0,Injured
2021,40.830845,-73.93154,1,0,Injured
2021,40.68642,-73.868645,1,0,Injured
2021,40.805725,-73.95442,1,0,Injured
2021,40.74051,-74.009315,1,0,Injured
2021,40.817898,-73.938095,1,0,Injured
2021,40.743168,-73.973976,1,0,Injured
2021,40.737328,-73.86352,1,0,Injured
2021,40.80054,-73.96192,1,0,Injured
2021,40.869656,-73.898926,1,0,Injured
2021,40.632572,-74.0303,1,0,Injured
2021,40.784935,-73.796776,1,0,Injured
2021,40.733738,-73.99294,1,0,Injured
2021,40.783897,-73.97407,1,0,Injured
2021,40.729416,-73.9871,1,0,Injured
2021,40.67004,-73.93658,1,0,Injured
2021,40.642204,-73.991936,1,0,Injured
2021,40.615005,-73.980225,1,0,Injured
2021,40.745113,-73.92021,1,0,Injured
2021,40.690163,-73.98711,1,0,Injured
2021,40.6174,-73.9995,1,0,Injured
2021,40.752197,-73.981834,1,0,Injured
2021,40.606762,-74.16583,1,0,Injured
2022,40.627857,-74.0233,1,0,Injured
2022,40.75087,-73.97646,1,0,Injured
2022,40.75279,-73.99492,1,0,Injured
2022,40.604027,-73.9523,1,0,Injured
2022,40.670895,-73.91405,1,0,Injured
2022,40.751526,-73.859184,1,0,Injured
2022,40.65638,-73.98066,1,0,Injured
2021,40.7332923,-73.9871799,1,0,Injured
2021,40.721474,-73.98383,1,0,Injured
2021,40.712597,-73.967735,1,0,Injured
2021,40.712646,-73.98998,2,0,Injured
2021,40.86811,-73.91976,1,0,Injured
2021,40.68738,-73.97708,1,0,Injured
2021,40.837368,-73.88777,1,0,Injured
2021,40.830994,-73.928116,1,0,Injured
2021,40.781693,-73.82225,1,0,Injured
2021,40.686066,-73.971436,1,0,Injured
2021,40.66677,-73.98831,1,0,Injured
2021,40.822456,-73.88569,1,0,Injured
2021,40.74017,-73.97615,1,0,Injured
2021,40.868702,-73.88472,1,0,Injured
2021,40.692783,-73.74511,1,0,Injured
2021,40.75221,-73.90443,1,0,Injured
2021,40.652626,-74.00617,1,0,Injured
2021,40.827812,-73.925934,1,0,Injured
2021,40.746918,-73.97124,1,0,Injured
2021,40.698696,-73.93477,1,0,Injured
2021,40.742706,-73.984535,1,0,Injured
2021,40.72015,-73.93783,1,0,Injured
2021,40.839268,-73.903824,1,0,Injured
2021,40.705227,-73.949844,1,0,Injured
2021,40.728363,-74.00282,1,0,Injured
2021,40.745308,-73.90753,1,0,Injured
2021,40.881073,-73.878494,1,0,Injured
2021,40.638523,-73.97319,1,0,Injured
2021,40.610214,-73.94371,1,0,Injured
2021,40.74913,-73.98824,1,0,Injured
2021,40.861942,-73.89373,1,0,Injured
2021,40.822628,-73.89587,1,0,Injured
2021,40.68007,-73.97543,1,0,Injured
2021,40.748863,-73.97584,1,0,Injured
2021,40.615334,-73.918396,1,0,Injured
2021,40.816307,-73.90806,1,0,Injured
2021,40.748512,-73.98872,1,0,Injured
2021,40.810093,-73.95309,1,0,Injured
2021,40.778137,-73.95449,1,0,Injured
2021,40.689377,-73.729004,1,0,Injured
2021,40.651104,-73.94381,1,0,Injured
2021,40.650948,-74.00793,1,0,Injured
2021,40.712425,-74.00902,1,0,Injured
2021,40.68962,-73.97313,1,0,Injured
2021,40.65317,-73.9616,1,0,Injured
2021,40.690468,-73.9879,1,0,Injured
2021,40.692356,-73.94282,1,0,Injured
2021,40.747723,-73.976685,1,0,Injured
2021,40.710957,-73.951126,1,0,Injured
2021,40.766876,-73.97908,1,0,Injured
2021,40.681175,-73.908714,1,0,Injured
2021,40.699776,-73.98246,1,0,Injured
2021,40.725243,-74.01006,1,0,Injured
2021,40.6526,-73.9411,1,0,Injured
2021,40.73329,-73.98719,1,0,Injured
2022,40.71526,-73.96318,1,0,Injured
2022,40.68583,-73.99425,1,0,Injured
2021,40.872765,-73.88864,1,0,Injured
2021,40.695396,-73.81656,1,0,Injured
2021,40.63834,-74.01736,1,0,Injured
2021,40.71551,-73.99395,1,0,Injured
2021,40.619267,-74.1382,1,0,Injured
2021,40.810627,-73.95828,1,0,Injured
2021,40.690224,-73.762215,1,0,Injured
2021,40.60719,-74.16243,1,0,Injured
2021,40.845238,-73.89077,1,0,Injured
2021,40.67536,-73.969696,1,0,Injured
2021,40.77039,-73.954124,1,0,Injured
2021,40.68501,-73.85984,1,0,Injured
2021,40.794052,-73.970375,1,0,Injured
2021,40.76432,-73.9772,1,0,Injured
2021,40.821175,-73.92574,1,0,Injured
2021,40.62528,-74.13548,1,0,Injured
2021,40.643425,-74.01207,1,0,Injured
2021,40.65476,-74.00724,1,0,Injured
2022,40.735294,-73.98282,1,0,Injured
2021,40.736965,-74.00996,1,0,Injured
2021,40.62149,-74.02622,1,0,Injured
2021,40.697716,-73.967735,1,0,Injured
2021,40.628643,-74.005936,1,0,Injured
2021,40.80762,-73.916954,1,0,Injured
2021,40.752686,-73.97905,1,0,Injured
2021,40.6985,-73.98698,2,0,Injured
2021,40.766827,-73.909294,1,0,Injured
2021,40.630363,-74.00414,1,0,Injured
2021,40.62539,-73.95951,1,0,Injured
2021,40.728935,-73.87455,1,0,Injured
2021,40.759995,-73.97615,1,0,Injured
2021,40.8398,-73.928665,1,0,Injured
2021,40.697582,-73.92983,1,0,Injured
2021,40.66803,-73.983955,1,0,Injured
2021,40.78994,-73.98036,1,0,Injured
2021,40.75539,-73.828285,1,0,Injured
2021,40.765984,-73.965454,1,0,Injured
2021,40.71808,-73.95962,1,0,Injured
2021,40.62757,-73.976585,1,0,Injured
2021,40.655144,-73.95459,1,0,Injured
2021,40.679607,-73.89303,1,0,Injured
2021,40.86514,-73.801544,1,0,Injured
2021,40.771084,-73.908226,1,0,Injured
2021,40.591988,-73.97665,1,0,Injured
2021,40.730118,-73.86232,1,0,Injured
2021,40.69591,-73.80995,1,0,Injured
2021,40.744556,-73.983185,1,0,Injured
2021,40.560295,-74.16046,1,0,Injured
2021,40.75156,-73.829384,1,0,Injured
2021,40.6753803,-73.9081956,1,0,Injured
2021,40.6510887,-73.9391882,1,0,Injured
2021,40.6159968,-74.0154882,1,0,Injured
2021,40.6355203,-74.0166962,1,0,Injured
2021,40.8157206,-73.9250541,1,0,Injured
2021,40.8782149,-73.8411402,1,0,Injured
2021,40.6675755,-73.729503,1,0,Injured
2021,40.7357435,-73.9925888,1,0,Injured
2021,40.6862815,-73.7769974,1,0,Injured
2021,40.7763113,-73.9642299,1,0,Injured
2021,40.8020705,-73.9735112,0,1,Fatal
2021,40.6296168,-73.9424729,1,0,Injured
2021,40.6324945,-74.0215798,1,0,Injured
2021,40.7583082,-73.9629257,1,0,Injured
2021,40.7015324,-73.8234023,1,0,Injured
2021,40.6031897,-73.9584733,1,0,Injured
2021,40.7609926,-73.990759,1,0,Injured
2022,40.696033,-73.984535,1,0,Injured
2021,40.653755,-74.00501,1,0,Injured
